18:16:19.185 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
 * wikidatawiki-daily-20140214
 * wikidatawiki-daily-20140213
 * wikidatawiki-daily-20140212
 * wikidatawiki-daily-20140211
 * wikidatawiki-current-20140210
18:16:23.202 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
18:16:23.207 [main] ERROR o.w.w.d.wmf.WmfDumpFileManager - Incomplete local dump file data. Maybe delete [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki/current-20140210 to attempt fresh download.
18:16:23.208 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 2 local dumps of type CURRENT: [wikidatawiki-current-20140123, wikidatawiki-current-20131201]
18:16:23.209 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 4 online dumps of type CURRENT: [wikidatawiki-current-20140210, wikidatawiki-current-20140123, wikidatawiki-current-20140106, wikidatawiki-current-20131221]
18:16:23.239 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
18:16:23.240 [main] ERROR o.w.w.d.wmf.WmfDumpFileManager - Incomplete local dump file data. Maybe delete [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki/full-20140210 to attempt fresh download.
18:16:23.241 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 2 local dumps of type FULL: [wikidatawiki-full-20140123, wikidatawiki-full-20131201]
18:16:23.241 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 4 online dumps of type FULL: [wikidatawiki-full-20140210, wikidatawiki-full-20140123, wikidatawiki-full-20140106, wikidatawiki-full-20131221]
18:16:23.253 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
18:16:23.256 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 2 local dumps of type JSON: [wikidatawiki-json-20141201, wikidatawiki-json-20141110]
18:16:23.262 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 9 online dumps of type JSON: [wikidatawiki-json-20150112, wikidatawiki-json-20150105, wikidatawiki-json-20141229, wikidatawiki-json-20141222, wikidatawiki-json-20141215, wikidatawiki-json-20141210, wikidatawiki-json-20141201, wikidatawiki-json-20141124, wikidatawiki-json-20141117]
18:16:23.296 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
18:16:23.298 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 1 local dumps of type CURRENT: [wikidatawiki-current-20140219]
18:16:23.298 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 2 local dumps of type DAILY: [wikidatawiki-daily-20140221, wikidatawiki-daily-20140220]
18:16:23.298 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 3 relevant dumps to process:
 * wikidatawiki-daily-20140221
 * wikidatawiki-daily-20140220
 * wikidatawiki-current-20140219
18:16:23.305 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Using download directory [mocked directory] /scratch/dginelli/workspace/repairnator-repairnator-experiments-Wikidata-Wikidata-Toolkit-374912266-20180504-162735-firstCommit/wdtk-dumpfiles/dumpfiles/wikidatawiki
18:16:23.306 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 0 local dumps of type FULL: []
18:16:23.306 [main] ERROR o.w.w.d.wmf.WmfDumpFileManager - Failed to fetch available dump dates online.
18:16:23.306 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 0 online dumps of type FULL: []
18:16:23.306 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 1 local dumps of type DAILY: [wikidatawiki-daily-20140220]
18:16:23.306 [main] ERROR o.w.w.d.wmf.WmfDumpFileManager - Failed to fetch available dump dates online.
18:16:23.306 [main] INFO  o.w.w.d.wmf.WmfDumpFileManager - Found 0 online dumps of type DAILY: []
18:16:23.350 [main] INFO  o.w.w.d.wmf.WmfOnlineDailyDumpFile - Downloading daily dump file wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 from https://dumps.wikimedia.org/other/incr/wikidatawiki/20140220/wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 ...
18:16:23.352 [main] INFO  o.w.w.d.wmf.WmfOnlineDailyDumpFile - Downloading daily dump file wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 from https://dumps.wikimedia.org/other/incr/wikidatawiki/20140220/wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 ...
18:16:23.352 [main] INFO  o.w.w.d.wmf.WmfOnlineDailyDumpFile - ... completed download of daily dump file wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 from https://dumps.wikimedia.org/other/incr/wikidatawiki/20140220/wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 (44 bytes)
18:16:23.353 [main] INFO  o.w.w.d.wmf.WmfOnlineDailyDumpFile - Downloading daily dump file wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 from https://dumps.wikimedia.org/other/incr/wikidatawiki/20140220/wikidatawiki-20140220-pages-meta-hist-incr.xml.bz2 ...
18:16:23.366 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - Downloading current dump file wikidatawiki-20140210-pages-meta-current.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-current.xml.bz2 ...
18:16:23.367 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - ... completed download of current dump file wikidatawiki-20140210-pages-meta-current.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-current.xml.bz2 (44 bytes)
18:16:23.367 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - Downloading full dump file wikidatawiki-20140210-pages-meta-history.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-history.xml.bz2 ...
18:16:23.368 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - Downloading full dump file wikidatawiki-20140210-pages-meta-history.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-history.xml.bz2 ...
18:16:23.373 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - Downloading current dump file wikidatawiki-20140210-pages-meta-current.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-current.xml.bz2 ...
18:16:23.374 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - ... completed download of current dump file wikidatawiki-20140210-pages-meta-current.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-current.xml.bz2 (44 bytes)
18:16:23.376 [main] INFO  o.w.w.d.w.WmfOnlineStandardDumpFile - Downloading current dump file wikidatawiki-20140210-pages-meta-current.xml.bz2 from https://dumps.wikimedia.org/wikidatawiki/20140210/wikidatawiki-20140210-pages-meta-current.xml.bz2 ...
